"","species","run","run.env","time","pop"
"1","1",1,-0.453135421134812,0,48
"2","2",1,-0.453135421134812,0,200
"3","3",1,-0.453135421134812,0,0
"4","4",1,-0.453135421134812,0,13
"5","5",1,-0.453135421134812,0,70
"6","6",1,-0.453135421134812,0,85
"7","7",1,-0.453135421134812,0,67
"8","8",1,-0.453135421134812,0,104
"9","9",1,-0.453135421134812,0,179
"10","10",1,-0.453135421134812,0,106
"11","1",1,-0.453135421134812,1,9.97997710209
"12","2",1,-0.453135421134812,1,126.99171134829
"13","3",1,-0.453135421134812,1,0
"14","4",1,-0.453135421134812,1,11.819358528944
"15","5",1,-0.453135421134812,1,87.6970482538868
"16","6",1,-0.453135421134812,1,100.32171709768
"17","7",1,-0.453135421134812,1,54.4389187112625
"18","8",1,-0.453135421134812,1,89.7395371573942
"19","9",1,-0.453135421134812,1,101.798621446643
"20","10",1,-0.453135421134812,1,56.0354276004586
"21","1",2,1.59600461244876,0,0
"22","2",2,1.59600461244876,0,0
"23","3",2,1.59600461244876,0,152
"24","4",2,1.59600461244876,0,180
"25","5",2,1.59600461244876,0,30
"26","6",2,1.59600461244876,0,107
"27","7",2,1.59600461244876,0,49
"28","8",2,1.59600461244876,0,158
"29","9",2,1.59600461244876,0,173
"30","10",2,1.59600461244876,0,6
"31","1",2,1.59600461244876,1,0
"32","2",2,1.59600461244876,1,0
"33","3",2,1.59600461244876,1,91.2708744516174
"34","4",2,1.59600461244876,1,82.3633646404678
"35","5",2,1.59600461244876,1,24.659477077234
"36","6",2,1.59600461244876,1,107.129467749941
"37","7",2,1.59600461244876,1,49.0496061533957
"38","8",2,1.59600461244876,1,119.787732683559
"39","9",2,1.59600461244876,1,105.678622494042
"40","10",2,1.59600461244876,1,5.51301955642192
"41","1",3,0.484098462278741,0,0
"42","2",3,0.484098462278741,0,0
"43","3",3,0.484098462278741,0,238
"44","4",3,0.484098462278741,0,58
"45","5",3,0.484098462278741,0,157
"46","6",3,0.484098462278741,0,276
"47","7",3,0.484098462278741,0,7
"48","8",3,0.484098462278741,0,145
"49","9",3,0.484098462278741,0,305
"50","10",3,0.484098462278741,0,112
"51","1",3,0.484098462278741,1,0
"52","2",3,0.484098462278741,1,0
"53","3",3,0.484098462278741,1,134.582802060667
"54","4",3,0.484098462278741,1,36.7210025070289
"55","5",3,0.484098462278741,1,115.496897605568
"56","6",3,0.484098462278741,1,183.966937746731
"57","7",3,0.484098462278741,1,6.59943159188472
"58","8",3,0.484098462278741,1,99.7153359976547
"59","9",3,0.484098462278741,1,128.691379461624
"60","10",3,0.484098462278741,1,62.2215403426655
"61","1",4,1.49489160729866,0,180
"62","2",4,1.49489160729866,0,232
"63","3",4,1.49489160729866,0,117
"64","4",4,1.49489160729866,0,0
"65","5",4,1.49489160729866,0,130
"66","6",4,1.49489160729866,0,75
"67","7",4,1.49489160729866,0,0
"68","8",4,1.49489160729866,0,148
"69","9",4,1.49489160729866,0,0
"70","10",4,1.49489160729866,0,60
"71","1",4,1.49489160729866,1,6.62497817410155e-10
"72","2",4,1.49489160729866,1,135.915515640249
"73","3",4,1.49489160729866,1,85.4678836543414
"74","4",4,1.49489160729866,1,0
"75","5",4,1.49489160729866,1,86.3094342583375
"76","6",4,1.49489160729866,1,98.8168893783512
"77","7",4,1.49489160729866,1,0
"78","8",4,1.49489160729866,1,125.840896012354
"79","9",4,1.49489160729866,1,0
"80","10",4,1.49489160729866,1,46.7149263096473
"81","1",5,1.01820178396852,0,258
"82","2",5,1.01820178396852,0,0
"83","3",5,1.01820178396852,0,135
"84","4",5,1.01820178396852,0,172
"85","5",5,1.01820178396852,0,99
"86","6",5,1.01820178396852,0,204
"87","7",5,1.01820178396852,0,87
"88","8",5,1.01820178396852,0,69
"89","9",5,1.01820178396852,0,211
"90","10",5,1.01820178396852,0,34
"91","1",5,1.01820178396852,1,4.17168213023231e-06
"92","2",5,1.01820178396852,1,0
"93","3",5,1.01820178396852,1,89.2187016322956
"94","4",5,1.01820178396852,1,77.9993062788069
"95","5",5,1.01820178396852,1,74.4079959252533
"96","6",5,1.01820178396852,1,153.693691863214
"97","7",5,1.01820178396852,1,73.3407134368802
"98","8",5,1.01820178396852,1,63.0806660741908
